"","Term","Overlap","P.value","Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"772","regulation of autophagy (GO:0010506)","2/231",0.321506425753241,0.391055095572919,1.75305231262811,1.98925463460844,"DAPL1;HSPB1"
"773","protein modification process (GO:0036211)","1/78",0.324116094429913,0.392703242154436,2.60041978223796,2.92977207832515,"PLAT"
"774","negative regulation of blood vessel morphogenesis (GO:2000181)","1/78",0.324116094429913,0.392703242154436,2.60041978223796,2.92977207832515,"SPINK5"
"775","antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)","1/78",0.324116094429913,0.392703242154436,2.60041978223796,2.92977207832515,"CD36"
"776","regulation of cellular response to heat (GO:1900034)","1/79",0.32750873980153,0.395792415281385,2.56695156695157,2.86533539771871,"HSPA1A"
"777","regulation of neuron differentiation (GO:0045664)","1/79",0.32750873980153,0.395792415281385,2.56695156695157,2.86533539771871,"SOX2"
"778","transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)","3/404",0.328781468844228,0.39681979337369,1.50389490192046,1.67287550682863,"EPHB6;EPHA4;PLAT"
"779","negative regulation of cell cycle (GO:0045786)","1/80",0.330884524972772,0.397315305561935,2.5343306482547,2.80293378962301,"RHOB"
"780","negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)","1/80",0.330884524972772,0.397315305561935,2.5343306482547,2.80293378962301,"HSPA1A"
"781","regulation of organelle organization (GO:0033043)","1/80",0.330884524972772,0.397315305561935,2.5343306482547,2.80293378962301,"S100A8"
"782","positive regulation of cell adhesion (GO:0045785)","1/80",0.330884524972772,0.397315305561935,2.5343306482547,2.80293378962301,"EPHA4"
"783","activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)","1/81",0.334243532854352,0.399814875605397,2.50252525252525,2.74248091594401,"S100A8"
"784","negative regulation of protein modification process (GO:0031400)","1/81",0.334243532854352,0.399814875605397,2.50252525252525,2.74248091594401,"DBI"
"785","regulation of interleukin-8 production (GO:0032677)","1/81",0.334243532854352,0.399814875605397,2.50252525252525,2.74248091594401,"HSPA1A"
"786","positive regulation of protein ubiquitination (GO:0031398)","1/82",0.337585846063778,0.403253263593503,2.47150517520888,2.68389506560141,"ARRDC3"
"787","axonogenesis (GO:0007409)","2/240",0.337976909955364,0.403253263593503,1.68598868118676,1.8289229230858,"EPHB6;EPHA4"
"788","peptide metabolic process (GO:0006518)","1/83",0.340911546721369,0.405723627847104,2.44124168514412,2.62709885646942,"GSTA4"
"789","long-chain fatty acid metabolic process (GO:0001676)","1/83",0.340911546721369,0.405723627847104,2.44124168514412,2.62709885646942,"EPHX1"
"790","lymphocyte differentiation (GO:0030098)","1/84",0.344220716526821,0.408626109758135,2.41170743580382,2.57201895784243,"SLC25A5"
"791","vascular transport (GO:0010232)","1/84",0.344220716526821,0.408626109758135,2.41170743580382,2.57201895784243,"SLC7A8"
"792","negative regulation of defense response (GO:0031348)","1/85",0.347513436866072,0.410459266939927,2.38287638287638,2.51858583349566,"CXCL17"
"793","B cell activation (GO:0042113)","1/85",0.347513436866072,0.410459266939927,2.38287638287638,2.51858583349566,"SLC25A5"
"794","regulation of cell cycle G2/M phase transition (GO:1902749)","1/85",0.347513436866072,0.410459266939927,2.38287638287638,2.51858583349566,"TUBA4A"
"795","Wnt signaling pathway, planar cell polarity pathway (GO:0060071)","1/85",0.347513436866072,0.410459266939927,2.38287638287638,2.51858583349566,"FZD6"
"796","organelle organization (GO:0006996)","3/420",0.350699720413942,0.412771443077187,1.44500482088556,1.51411205948455,"CENPW;KRT4;KRT13"
"797","negative regulation of cellular amide metabolic process (GO:0034249)","1/86",0.350789788685405,0.412771443077187,2.35472370766488,2.46673350535558,"CLU"
"798","regulation of interferon-gamma production (GO:0032649)","1/86",0.350789788685405,0.412771443077187,2.35472370766488,2.46673350535558,"LGALS7"
"799","negative regulation of angiogenesis (GO:0016525)","1/87",0.354049852499014,0.415047205364012,2.3272257458304,2.41639933353241,"SPINK5"
"800","regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)","1/87",0.354049852499014,0.415047205364012,2.3272257458304,2.41639933353241,"HSPA1A"
"801","sodium ion transmembrane transport (GO:0035725)","1/87",0.354049852499014,0.415047205364012,2.3272257458304,2.41639933353241,"ATP1B3"
"802","negative regulation of binding (GO:0051100)","1/88",0.357293708483398,0.417806715150574,2.30035992104958,2.36752381170365,"JUN"
"803","regulation of establishment of planar polarity (GO:0090175)","1/88",0.357293708483398,0.417806715150574,2.30035992104958,2.36752381170365,"FZD6"
"804","regulation of endothelial cell migration (GO:0010594)","1/89",0.360521436424534,0.420533700375948,2.27410468319559,2.32005037808893,"RHOB"
"805","post-Golgi vesicle-mediated transport (GO:0006892)","1/89",0.360521436424534,0.420533700375948,2.27410468319559,2.32005037808893,"FTL"
"806","regulation of canonical Wnt signaling pathway (GO:0060828)","2/253",0.361554469638934,0.420693490695117,1.59760956175299,1.62531622060724,"SOX2;FZD6"
"807","positive regulation of phosphorylation (GO:0042327)","2/253",0.361554469638934,0.420693490695117,1.59760956175299,1.62531622060724,"EPHB6;EPHA4"
"808","negative regulation of protein kinase activity (GO:0006469)","1/90",0.363733115678147,0.422704697551708,2.24843945068664,2.27392523969427,"HSPB1"
"809","regulation of actin cytoskeleton organization (GO:0032956)","1/91",0.366928825262423,0.424841142936394,2.22334455667789,2.22909720803597,"RHOB"
"810","positive regulation of supramolecular fiber organization (GO:1902905)","1/91",0.366928825262423,0.424841142936394,2.22334455667789,2.22909720803597,"CLU"
"811","positive regulation of transport (GO:0051050)","1/91",0.366928825262423,0.424841142936394,2.22334455667789,2.22909720803597,"SGK1"
"812","regulation of peptidyl-tyrosine phosphorylation (GO:0050730)","1/92",0.370108643786799,0.426943509233175,2.1988011988012,2.18551754723327,"CD81"
"813","positive regulation of cellular component biogenesis (GO:0044089)","1/92",0.370108643786799,0.426943509233175,2.1988011988012,2.18551754723327,"CLU"
"814","Wnt signaling pathway (GO:0016055)","1/92",0.370108643786799,0.426943509233175,2.1988011988012,2.18551754723327,"FZD6"
"815","regulation of heart contraction (GO:0008016)","1/93",0.373272649434986,0.430065052539204,2.1747913921827,2.14313983216348,"ATP1B3"
"816","regulation of intracellular signal transduction (GO:1902531)","3/437",0.373912798778029,0.430274654476188,1.38719179058388,1.36462587993135,"HSPB1;SGK1;RHOB"
"817","negative regulation of MAPK cascade (GO:0043409)","1/94",0.376420920115876,0.432101765267491,2.15129792549147,2.10191981526176,"TIMP3"
"818","positive regulation of epithelial cell migration (GO:0010634)","1/94",0.376420920115876,0.432101765267491,2.15129792549147,2.10191981526176,"RHOB"
"819","ciliary basal body-plasma membrane docking (GO:0097711)","1/95",0.379553533216983,0.434635082549691,2.12830431979368,2.06181530451832,"TUBA4A"
"820","mRNA metabolic process (GO:0016071)","1/95",0.379553533216983,0.434635082549691,2.12830431979368,2.06181530451832,"HSPA1A"
"821","cellular transition metal ion homeostasis (GO:0046916)","1/96",0.382670565880735,0.437670720294775,2.10579479000532,2.02278604662789,"FTL"
"822","positive regulation of defense response (GO:0031349)","1/98",0.388858196397513,0.444206625811758,2.06216807247735,1.94780133547852,"S100A8"
"823","organic anion transport (GO:0015711)","1/99",0.391928946523868,0.446627767944069,2.0410224695939,1.91177413897195,"CA12"
"824","sensory perception of chemical stimulus (GO:0007606)","1/99",0.391928946523868,0.446627767944069,2.0410224695939,1.91177413897195,"CD36"
"825","cell-matrix adhesion (GO:0007160)","1/100",0.394984420817951,0.448476869586525,2.02030405060708,1.87667852610055,"LYPD3"
"826","organic acid transport (GO:0015849)","1/100",0.394984420817951,0.448476869586525,2.02030405060708,1.87667852610055,"SLC7A8"
"827","regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)","1/100",0.394984420817951,0.448476869586525,2.02030405060708,1.87667852610055,"HSPA1A"
"828","positive regulation of protein localization to membrane (GO:1905477)","1/101",0.398024694482133,0.451383077438072,2,1.84248245836996,"CD81"
"829","calcium-mediated signaling (GO:0019722)","1/102",0.401049842395342,0.453717833746056,1.98009800980098,1.80915528558786,"ACKR3"
"830","positive regulation of cell growth (GO:0030307)","1/102",0.401049842395342,0.453717833746056,1.98009800980098,1.80915528558786,"S100A8"
"831","protein targeting to ER (GO:0045047)","1/103",0.404059939073185,0.45602437835303,1.9605862547039,1.77666767339805,"ZFAND2A"
"832","chromatin remodeling (GO:0006338)","1/103",0.404059939073185,0.45602437835303,1.9605862547039,1.77666767339805,"KDM5B"
"833","cellular metal ion homeostasis (GO:0006875)","1/104",0.407055058636552,0.458853181344204,1.94145336863783,1.74499153520703,"ATP1B3"
"834","small GTPase mediated signal transduction (GO:0007264)","1/106",0.413000661133786,0.464440264436676,1.9042809042809,1.68396719161278,"JUN"
"835","protein localization to nucleus (GO:0034504)","1/106",0.413000661133786,0.464440264436676,1.9042809042809,1.68396719161278,"MMP12"
"836","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)","1/108",0.41888723576301,0.470496548303189,1.86849806475975,1.62588017253325,"HSPA1A"
"837","regulation of protein ubiquitination (GO:0031396)","1/109",0.421808569139365,0.473211763944879,1.85110362888141,1.59787949320038,"HSPA1A"
"838","regulation of protein kinase activity (GO:0045859)","1/110",0.424715362613925,0.475336979135251,1.83402835696414,1.57054463447437,"HSPB1"
"839","response to endoplasmic reticulum stress (GO:0034976)","1/110",0.424715362613925,0.475336979135251,1.83402835696414,1.57054463447437,"JUN"
"840","regulation of Wnt signaling pathway (GO:0030111)","1/111",0.427607687964041,0.478004308331231,1.81726354453627,1.54385464626272,"RSPO3"
"841","sulfur compound biosynthetic process (GO:0044272)","1/113",0.433349218837219,0.483846511876514,1.78463203463203,1.4923295915181,"GSTA4"
"842","cellular response to cytokine stimulus (GO:0071345)","3/482",0.434456884498751,0.484507143164284,1.25396552095216,1.04537910221471,"SOX2;CD36;FOS"
"843","positive regulation of cellular component organization (GO:0051130)","1/114",0.436198565833718,0.485872423864604,1.76874944131581,1.46745661650072,"CLU"
"844","cellular amide metabolic process (GO:0043603)","1/115",0.439033727758999,0.487872982681302,1.7531454899876,1.44315262186649,"DBI"
"845","positive regulation of protein metabolic process (GO:0051247)","1/115",0.439033727758999,0.487872982681302,1.7531454899876,1.44315262186649,"CLU"
"846","extracellular matrix organization (GO:0030198)","2/300",0.443847898592507,0.492639688863315,1.34241884673332,1.09041104834037,"MMP12;SPINK5"
"847","innate immune response (GO:0045087)","2/302",0.447225916410521,0.495281840725893,1.33333333333333,1.07292187493732,"KRT1;WFDC2"
"848","regulation of cellular response to stress (GO:0080135)","1/118",0.447454800068397,0.495281840725893,1.70793404126737,1.37348597340122,"HSPA1A"
"849","negative regulation of transcription by RNA polymerase II (GO:0000122)","4/684",0.447810737780919,0.495281840725893,1.17769607843137,0.946142888345187,"SOX2;JUN;FOSB;HSPA1A"
"850","protein phosphorylation (GO:0006468)","3/496",0.452892608208507,0.500313128362104,1.21747767717112,0.964364371941117,"MAPK10;EPHA4;SGK1"
"851","cellular response to interferon-gamma (GO:0071346)","1/121",0.455750702577925,0.502878859836277,1.66498316498317,1.30835929507761,"HLA-DRA"
"852","potassium ion transport (GO:0006813)","1/122",0.458488507016457,0.505305995408982,1.6511394941147,1.28759168960267,"ATP1B3"
"853","positive regulation of epithelial cell proliferation (GO:0050679)","1/123",0.461212676190375,0.507712430179088,1.63752276867031,1.26727232996582,"MMP12"
"854","non-canonical Wnt signaling pathway (GO:0035567)","1/124",0.463923277206856,0.509501704441214,1.62412745339575,1.2473885010387,"FZD6"
"855","fatty acid metabolic process (GO:0006631)","1/124",0.463923277206856,0.509501704441214,1.62412745339575,1.2473885010387,"CD36"
"856","protein targeting (GO:0006605)","1/125",0.46662037707619,0.511267834392699,1.61094819159335,1.22792793965158,"ZFAND2A"
"857","regulation of phosphorylation (GO:0042325)","1/125",0.46662037707619,0.511267834392699,1.61094819159335,1.22792793965158,"HSPB1"
"858","negative regulation of cell growth (GO:0030308)","1/126",0.469304042324134,0.513011054414857,1.5979797979798,1.20887881651748,"HSPA1A"
"859","negative regulation of growth (GO:0045926)","1/126",0.469304042324134,0.513011054414857,1.5979797979798,1.20887881651748,"HSPA1A"
"860","positive regulation of transcription by RNA polymerase II (GO:0045944)","5/908",0.478075286158669,0.521991504305803,1.10724485632686,0.817132372310982,"SOX2;MMP12;JUN;CD81;FOS"
"861","regulation of response to external stimulus (GO:0032101)","1/130",0.479905677193982,0.522774281769315,1.54811682718659,1.13657427447839,"CD36"
"862","G2/M transition of mitotic cell cycle (GO:0000086)","1/130",0.479905677193982,0.522774281769315,1.54811682718659,1.13657427447839,"TUBA4A"
"863","cell cycle G2/M phase transition (GO:0044839)","1/131",0.482523156606063,0.524408847283673,1.53613053613054,1.11941882389327,"TUBA4A"
"864","cellular response to hypoxia (GO:0071456)","1/131",0.482523156606063,0.524408847283673,1.53613053613054,1.11941882389327,"AQP3"
"865","regulation of cell adhesion (GO:0030155)","1/133",0.487719053875974,0.529442996057271,1.51270278543006,1.0861444222602,"EPHA4"
"866","regulation of inflammatory response to antigenic stimulus (GO:0002861)","1/137",0.497956392525298,0.53993193138713,1.46791443850267,1.02349273069514,"CD81"
"867","positive regulation of cytokine production (GO:0001819)","2/335",0.501260914308142,0.542888118264527,1.19917877060734,0.828187067255794,"CXCL17;HSPA1A"
"868","positive regulation of response to external stimulus (GO:0032103)","1/139",0.502998845735877,0.543516589350965,1.44649392475479,0.993983474661611,"S100A8"
"869","potassium ion transmembrane transport (GO:0071805)","1/139",0.502998845735877,0.543516589350965,1.44649392475479,0.993983474661611,"ATP1B3"
"870","neuron projection morphogenesis (GO:0048812)","1/140",0.505501237241334,0.545592714677716,1.43601482450403,0.979656196045578,"SGK1"
"871","regulation of small GTPase mediated signal transduction (GO:0051056)","1/141",0.507991154544595,0.547650624704219,1.42568542568543,0.965604255328444,"RHOB"
"872","negative regulation of DNA-binding transcription factor activity (GO:0043433)","1/143",0.512933812590885,0.552345011494084,1.40546308151942,0.938299046849509,"FZD6"
"873","positive regulation of intracellular protein transport (GO:0090316)","1/148",0.525076432202193,0.564772932231225,1.35731464302893,0.874397623216168,"CD81"
"874","supramolecular fiber organization (GO:0097435)","2/351",0.526234479058159,0.565370910567061,1.1432664756447,0.73398666696496,"CD36;RHOB"
"875","regulation of G2/M transition of mitotic cell cycle (GO:0010389)","1/149",0.527468747150282,0.566049318370417,1.34807534807535,0.862317510620557,"TUBA4A"
"876","response to cytokine (GO:0034097)","1/150",0.529849131261317,0.567954719468466,1.33896007050369,0.850457856372934,"TIMP3"
"877","actin filament organization (GO:0007015)","1/152",0.534574342306715,0.571714473150348,1.32109171182019,0.827379223374853,"RHOB"
"878","negative regulation of protein phosphorylation (GO:0001933)","1/152",0.534574342306715,0.571714473150348,1.32109171182019,0.827379223374853,"HSPB1"
"879","positive regulation of Wnt signaling pathway (GO:0030177)","1/153",0.536919286110584,0.573569066732466,1.31233386496544,0.816150274391971,"RSPO3"
"880","regulation of cell differentiation (GO:0045595)","1/156",0.54388416660054,0.579033143353636,1.28673835125448,0.783648083151441,"MAFB"
"881","peptidyl-serine phosphorylation (GO:0018105)","1/156",0.54388416660054,0.579033143353636,1.28673835125448,0.783648083151441,"SGK1"
"882","regulation of signal transduction by p53 class mediator (GO:1901796)","1/156",0.54388416660054,0.579033143353636,1.28673835125448,0.783648083151441,"SGK1"
"883","positive regulation of transcription, DNA-templated (GO:0045893)","6/1183",0.545487207985778,0.580082093203449,1.01536542598384,0.615388538807537,"SOX2;MMP12;JUN;MAFB;CD81;FOS"
"884","cellular response to growth factor stimulus (GO:0071363)","1/158",0.548469701786421,0.581935649692033,1.27021810461301,0.762922512360618,"HSPB1"
"885","T cell receptor signaling pathway (GO:0050852)","1/158",0.548469701786421,0.581935649692033,1.27021810461301,0.762922512360618,"HLA-DRA"
"886","response to lipopolysaccharide (GO:0032496)","1/159",0.550745324592532,0.583032536406299,1.26211481907684,0.75282975911799,"S100A8"
"887","protein autophosphorylation (GO:0046777)","1/159",0.550745324592532,0.583032536406299,1.26211481907684,0.75282975911799,"EPHA4"
"888","regulation of neuron projection development (GO:0010975)","1/165",0.564162568027238,0.59656379659637,1.21557033752156,0.695808054332502,"EPHA4"
"889","regulation of MAPK cascade (GO:0043408)","1/166",0.566359876814798,0.598213638165462,1.20814202632384,0.686859643904913,"SOX2"
"890","negative regulation of programmed cell death (GO:0043069)","2/381",0.570772805092844,0.602197375260877,1.05115502665446,0.589449937321065,"HSPB1;HSPA1A"
"891","peptidyl-serine modification (GO:0018209)","1/169",0.572886213397628,0.603748770348342,1.18638768638769,0.660898808403362,"SGK1"
"892","cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)","1/170",0.575039975380935,0.605339166908854,1.17930787161556,0.652529581961561,"CLDN4"
"893","neuron differentiation (GO:0030182)","1/174",0.58354802824362,0.61360761312515,1.15180708822327,0.620396147287758,"SPINK5"
"894","mitochondrion organization (GO:0007005)","1/175",0.585648556428657,0.615127510611308,1.14512945547428,0.612684798979807,"RAB5IF"
"895","negative regulation of immune response (GO:0050777)","1/178",0.591887411720754,0.620292722774317,1.12554927809165,0.590281763493508,"SPINK5"
"896","regulation of translation (GO:0006417)","1/178",0.591887411720754,0.620292722774317,1.12554927809165,0.590281763493508,"HSPB1"
"897","phosphorylation (GO:0016310)","2/400",0.597398749750139,0.625370597564527,1,0.515170466020966,"MAPK10;SGK1"
"898","negative regulation of cytokine production (GO:0001818)","1/182",0.600061436523133,0.627458450885548,1.10045203415369,0.562026422628181,"LGALS7"
"899","antigen receptor-mediated signaling pathway (GO:0050851)","1/185",0.606085393723219,0.633052485768746,1.08234519104084,0.541967458037162,"HLA-DRA"
"900","regulation of mitotic cell cycle phase transition (GO:1901990)","1/188",0.612019510291886,0.638540355737868,1.06481931615621,0.522816825885732,"TUBA4A"
"901","regulation of GTPase activity (GO:0043087)","1/189",0.613977814396427,0.639872550186732,1.05910165484634,0.516626063848475,"EPHA4"
"902","negative regulation of cell differentiation (GO:0045596)","1/191",0.61786511263861,0.643209912159262,1.04784688995215,0.504522674743158,"SOX2"
"903","cellular protein metabolic process (GO:0044267)","2/417",0.620171708822725,0.644896162330608,0.958200147528891,0.457788638471532,"AMTN;PLAT"
"904","regulation of macromolecule metabolic process (GO:0060255)","1/200",0.634883811269776,0.659464489803451,1,0.454313271209604,"SOX2"
"905","regulation of nucleic acid-templated transcription (GO:1903506)","2/430",0.636917882336977,0.660846288966212,0.928476063322525,0.4188490567087,"SOX2;MAFB"
"906","proteasomal protein catabolic process (GO:0010498)","1/205",0.644012133765147,0.667469529365864,0.975242622301446,0.429143531972285,"ZFAND2A"
"907","mitotic cell cycle phase transition (GO:0044772)","1/209",0.651151808154468,0.674125190581086,0.956293706293706,0.410261926616907,"TUBA4A"
"908","negative regulation of inflammatory response (GO:0050728)","1/212",0.656413360813253,0.678077168100819,0.942553497055867,0.396781623151986,"CXCL17"
"909","phosphate-containing compound metabolic process (GO:0006796)","1/212",0.656413360813253,0.678077168100819,0.942553497055867,0.396781623151986,"IMPA2"
"910","positive regulation of cell motility (GO:2000147)","1/221",0.671731187910482,0.692377151973592,0.903581267217631,0.359532308442823,"CLDN4"
"911","transcription, DNA-templated (GO:0006351)","1/221",0.671731187910482,0.692377151973592,0.903581267217631,0.359532308442823,"NFE2L3"
"912","regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)","1/224",0.676685336278498,0.696718783734111,0.891289577388232,0.348092168875195,"HSPB1"
"913","regulation of cellular macromolecule biosynthetic process (GO:2000112)","2/468",0.682587452993023,0.702025868959966,0.851099237978453,0.325004690393713,"SOX2;MAFB"
"914","apoptotic process (GO:0006915)","1/231",0.687959009576293,0.706776269138007,0.863855950812473,0.323104604801154,"RHOB"
"915","negative regulation of apoptotic process (GO:0043066)","2/485",0.701468748903137,0.719867929202236,0.820425064435712,0.290905440995605,"HSPB1;HSPA1A"
"916","membrane organization (GO:0061024)","1/242",0.704893359757399,0.722592647174889,0.823965799069533,0.288148049937502,"GLTP"
"917","anterograde trans-synaptic signaling (GO:0098916)","1/244",0.707873072911603,0.724855851105775,0.817101051668953,0.282300632023774,"GABRE"
"918","positive regulation of signal transduction (GO:0009967)","1/252",0.719496972287061,0.735956053352451,0.790736045716125,0.260312647415728,"RSPO3"
"919","positive regulation of cell differentiation (GO:0045597)","1/258",0.727913290673827,0.743754711580765,0.772039460755414,0.245179153326502,"CD36"
"920","regulation of protein phosphorylation (GO:0001932)","1/266",0.738747316125365,0.75400405417578,0.748427672955975,0.226623407850818,"HSPB1"
"921","central nervous system development (GO:0007417)","1/268",0.741388401309585,0.755878076905212,0.742745810161541,0.222252298707315,"SPINK5"
"922","positive regulation of cell migration (GO:0030335)","1/269",0.742699014212871,0.756393030743911,0.739936680235188,0.220104829214578,"CLDN4"
"923","inorganic cation transmembrane transport (GO:0098662)","1/274",0.749154089539779,0.762140509293448,0.726199726199726,0.209734171092131,"ATP1B3"
"924","negative regulation of cellular macromolecule biosynthetic process (GO:2000113)","2/547",0.762640415301812,0.775020941524244,0.724770642201835,0.196390112503375,"JUN;DBI"
"925","chemical synaptic transmission (GO:0007268)","1/306",0.786832843580778,0.797917118257713,0.648948501407518,0.155578556870031,"GABRE"
"926","regulation of transcription by RNA polymerase II (GO:0006357)","9/2206",0.786870342392591,0.797917118257713,0.79692587794545,0.191016592828549,"SOX2;MMP12;KDM5B;JUN;MAFB;CD81;NFE2L3;FOSB;FOS"
"927","cilium assembly (GO:0060271)","1/314",0.795341101158338,0.805636778843236,0.632103785458418,0.1447417785468,"TUBA4A"
"928","transcription by RNA polymerase II (GO:0006366)","1/320",0.801500844431429,0.811001393233957,0.620024698394604,0.137192402084256,"NFE2L3"
"929","proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)","1/321",0.802509470274153,0.811147892989698,0.618055555555556,0.135979405933194,"ZFAND2A"
"930","negative regulation of gene expression (GO:0010629)","1/322",0.803513022023935,0.811288954495135,0.616098681519242,0.13477891033833,"HSPA1A"
"931","intracellular protein transport (GO:0006886)","1/336",0.817043887452387,0.824064672736618,0.589929142167948,0.11920253826581,"MMP12"
"932","post-translational protein modification (GO:0043687)","1/345",0.825250823400111,0.831449059198181,0.574230678881842,0.110291286632631,"AMTN"
"933","ubiquitin-dependent protein catabolic process (GO:0006511)","1/354",0.833093130673269,0.83845064276763,0.559332703808625,0.102139656408443,"ZFAND2A"
"934","positive regulation of protein phosphorylation (GO:0001934)","1/371",0.84696772026382,0.851501808702064,0.533169533169533,0.0885555650424426,"CD81"
"935","negative regulation of transcription, DNA-templated (GO:0045892)","3/948",0.858791849123422,0.862465824948549,0.620356733758796,0.0944361016159379,"SOX2;JUN;FOSB"
"936","organelle assembly (GO:0070925)","1/425",0.883897636404455,0.886730641649341,0.463979416809605,0.0572615645487216,"CENPW"
"937","nervous system development (GO:0007399)","1/447",0.896275619076692,0.898188694037368,0.440594283643611,0.0482482916013791,"SPINK5"
"938","negative regulation of nucleic acid-templated transcription (GO:1903507)","1/464",0.904937287267891,0.905902039173294,0.424046076313895,0.0423578071585309,"JUN"
"939","regulation of transcription, DNA-templated (GO:0006355)","7/2244",0.941393914338374,0.941393914338374,0.594310736825914,0.0358925735426756,"SOX2;KDM5B;JUN;MAFB;NFE2L3;FOSB;FOS"
