species,COAD,LUAD,LUSC,OtherCR,OtherLung,OtherPancreatic,PAAD,READ,SARC,SCLC,SKCM,THCA
166,Clostridium sp. C1,0.032,0.0114942528735632,0.0078740157480315,0,0,0,0.00641025641025641,0.0210526315789474,0.00723589001447178,0,0,0.00371747211895911
167,Gordonibacter urolithinfaciens,0.004,0,0,0,0,0,0,0.0105263157894737,0,0,0.0072463768115942,0.00185873605947955
168,Pseudomonas syringae,0.014,0.00383141762452107,0.0393700787401575,0,0,0.0138888888888889,0.0384615384615385,0.0421052631578947,0.0332850940665702,0,0.0072463768115942,0.0204460966542751
169,Roseimaritima ulvae,0.002,0.00383141762452107,0,0,0,0,0,0,0,0,0,0
170,Clostridium drakei,0.008,0,0,0,0.00961538461538462,0.00462962962962963,0,0,0.00144717800289436,0,0.0072463768115942,0.00185873605947955
171,Selenomonas sp. oral taxon 136,0.004,0,0,0,0,0,0,0,0.00434153400868307,0,0,0
172,Rhodoferax ferrireducens,0.028,0.0421455938697318,0,0.0256410256410256,0.0384615384615385,0.0277777777777778,0.0192307692307692,0.0105263157894737,0.0130246020260492,0.0769230769230769,0.0144927536231884,0.0278810408921933
173,Prevotella herbatica,0.028,0.0268199233716475,0,0,0,0,0.0128205128205128,0.0105263157894737,0.0130246020260492,0.0384615384615385,0.0217391304347826,0.0130111524163569
174,Burkholderia glumae,0.09,0.0996168582375479,0.102362204724409,0.102564102564103,0.125,0.0787037037037037,0.128205128205128,0.115789473684211,0.0839363241678727,0.0769230769230769,0.130434782608696,0.102230483271375
175,Dysosmobacter sp. Marseille-Q4140,0.038,0.00383141762452107,0.015748031496063,0,0,0,0.0128205128205128,0.0210526315789474,0.00289435600578871,0,0,0.00557620817843866
176,Sporosarcina sp. Te-1,0.004,0,0,0.0256410256410256,0,0,0.00641025641025641,0,0,0,0,0
177,Pseudomonas guangdongensis,0.002,0,0,0,0.00961538461538462,0,0,0,0.00144717800289436,0.0384615384615385,0,0
178,Azotobacter chroococcum,0.01,0.00383141762452107,0.0078740157480315,0,0,0,0,0,0.00578871201157742,0,0.0072463768115942,0.00185873605947955
179,Bifidobacterium saguini,0.002,0.00383141762452107,0,0,0,0,0,0,0.00144717800289436,0,0.0072463768115942,0
180,Tsukamurella tyrosinosolvens,0.002,0.0114942528735632,0.015748031496063,0,0.0192307692307692,0,0.00641025641025641,0.0210526315789474,0.00434153400868307,0,0,0.00557620817843866
181,Methylobacterium sp. C1,0.006,0.00766283524904215,0,0,0,0.00925925925925926,0.00641025641025641,0.0315789473684211,0.00434153400868307,0,0.0072463768115942,0.00743494423791822
182,Hymenobacter sp. DG01,0.002,0.0114942528735632,0,0.0256410256410256,0.00961538461538462,0,0.00641025641025641,0.0105263157894737,0.00578871201157742,0,0.0144927536231884,0.00371747211895911
183,Staphylococcus caprae,0.004,0.00766283524904215,0,0.0512820512820513,0,0,0.00641025641025641,0,0.00434153400868307,0,0,0
184,Pseudomonas soli,0.002,0.00383141762452107,0,0,0,0,0,0.0105263157894737,0.00289435600578871,0,0,0.00371747211895911
185,Porphyrobacter sp. CACIAM 03H1,0.006,0.0191570881226054,0.0236220472440945,0,0.00961538461538462,0.00462962962962963,0.00641025641025641,0.0315789473684211,0.00868306801736614,0,0.0144927536231884,0.016728624535316
186,Agrobacterium vitis,0.006,0,0.015748031496063,0.0256410256410256,0,0.00462962962962963,0.00641025641025641,0.0210526315789474,0.0101302460202605,0,0.0072463768115942,0.00743494423791822
187,Mycobacterium grossiae,0.018,0,0.015748031496063,0.0256410256410256,0,0.0185185185185185,0.00641025641025641,0,0.00578871201157742,0,0,0.00371747211895911
188,Sinorhizobium fredii,0.002,0.00383141762452107,0,0.0256410256410256,0.0192307692307692,0,0,0,0.00289435600578871,0,0,0.00185873605947955
189,Sinorhizobium meliloti,0.002,0.00766283524904215,0.0078740157480315,0,0,0.00462962962962963,0.00641025641025641,0,0.00578871201157742,0,0.0144927536231884,0.00371747211895911
190,Moonvirus cf1,0.002,0.00383141762452107,0,0,0.00961538461538462,0,0,0,0.00144717800289436,0,0.0072463768115942,0
191,Acidimicrobium ferrooxidans,0.014,0.0191570881226054,0.015748031496063,0,0,0.0185185185185185,0.0512820512820513,0.0210526315789474,0.0318379160636758,0,0.0289855072463768,0.0148698884758364
192,Ustilaginoidea virens,0.814,0.877394636015326,0.84251968503937,0.769230769230769,0.884615384615385,0.657407407407407,0.833333333333333,0.873684210526316,0.687409551374819,0.846153846153846,0.905797101449275,0.828996282527881
193,Gloeomargarita lithophora,0.024,0.0229885057471264,0.015748031496063,0.0256410256410256,0.00961538461538462,0.0185185185185185,0.0769230769230769,0.0210526315789474,0.0361794500723589,0.0384615384615385,0.0507246376811594,0.033457249070632
194,Kocuria flava,0.006,0,0.0078740157480315,0,0,0,0.00641025641025641,0.0105263157894737,0.00434153400868307,0,0.0144927536231884,0.00371747211895911
195,Baekduia soli,0.002,0,0,0,0,0,0,0,0,0,0.0072463768115942,0
196,Luteimonas sp. MC1825,0.01,0.00766283524904215,0.0078740157480315,0,0,0.00462962962962963,0.00641025641025641,0.0105263157894737,0.00578871201157742,0,0.0217391304347826,0.00185873605947955
197,Clostridium sp. JN-9,0.028,0,0,0,0,0.00925925925925926,0.00641025641025641,0.0210526315789474,0.00289435600578871,0,0.0072463768115942,0.00371747211895911
198,Luteibacter pinisoli,0.012,0.00766283524904215,0,0,0,0.00462962962962963,0,0,0.00144717800289436,0,0,0
199,Acidilutibacter cellobiosedens,0.008,0,0,0,0,0,0,0,0.00144717800289436,0,0,0.00185873605947955
200,Aminipila luticellarii,0.004,0.00766283524904215,0,0,0,0,0,0,0.00578871201157742,0,0,0
201,Streptococcus oriscaviae,0.002,0,0,0,0,0,0,0,0.00289435600578871,0,0,0.00185873605947955
202,Natronorubrum bangense,0.03,0.0268199233716475,0.0078740157480315,0.0256410256410256,0.0288461538461538,0.0185185185185185,0.0384615384615385,0.0315789473684211,0.0144717800289436,0.0384615384615385,0.0217391304347826,0.0204460966542751
203,Kochikohdavirus EF24C,0.006,0,0.0078740157480315,0,0,0,0,0,0,0,0.0072463768115942,0
204,Clostridium bornimense,0.028,0.00383141762452107,0,0,0,0,0,0.0210526315789474,0.00578871201157742,0.0384615384615385,0,0
205,Luteitalea pratensis,0.02,0.00383141762452107,0.0078740157480315,0,0,0,0.00641025641025641,0.0105263157894737,0.00434153400868307,0.0384615384615385,0.0289855072463768,0.0130111524163569
206,Marinomonas foliarum,0.01,0.0229885057471264,0.0236220472440945,0,0,0,0.00641025641025641,0,0.00289435600578871,0,0.0144927536231884,0.0148698884758364
207,Methylobacterium phyllosphaerae,0.018,0.00766283524904215,0.0078740157480315,0.0256410256410256,0,0.00462962962962963,0,0.0105263157894737,0.00578871201157742,0,0,0.00371747211895911
208,Parascardovia denticolens,0.004,0,0,0,0,0,0.00641025641025641,0.0105263157894737,0,0,0,0
209,Cupriavidus metallidurans,0.002,0,0,0,0.0288461538461538,0,0.00641025641025641,0.0105263157894737,0.00289435600578871,0,0,0.00185873605947955
210,Arachidicoccus ginsenosidivorans,0.002,0.0114942528735632,0,0,0.00961538461538462,0.0185185185185185,0.0192307692307692,0.0105263157894737,0.0173661360347323,0,0.0144927536231884,0.00743494423791822
211,Schnuerera ultunensis,0.002,0,0.0078740157480315,0,0,0,0,0.0105263157894737,0,0,0,0.00185873605947955
212,Gluconobacter oxydans,0.002,0.00383141762452107,0,0,0,0,0,0,0,0,0.0072463768115942,0.00185873605947955
213,Legionella pneumophila,0.018,0.00766283524904215,0,0,0.0192307692307692,0.0185185185185185,0.0128205128205128,0.0105263157894737,0.00723589001447178,0,0.0289855072463768,0.00743494423791822
214,Legionella longbeachae,0.016,0.00766283524904215,0,0,0,0.00925925925925926,0,0,0.00434153400868307,0,0,0.00371747211895911
215,Pseudomonas otitidis,0.006,0.00383141762452107,0,0,0,0.00462962962962963,0,0,0,0,0,0
216,Mycolicibacterium fluoranthenivorans,0.052,0.0383141762452107,0.031496062992126,0.0256410256410256,0.0192307692307692,0.0185185185185185,0.0256410256410256,0.0842105263157895,0.020260492040521,0.0384615384615385,0.0217391304347826,0.0353159851301115
217,Streptomyces sp. CB04723,0.002,0.0114942528735632,0.015748031496063,0,0,0,0,0,0,0.0384615384615385,0.0144927536231884,0.00185873605947955
218,Microbacterium oxydans,0.004,0.0306513409961686,0.0236220472440945,0,0,0,0.00641025641025641,0.0105263157894737,0.00434153400868307,0.0384615384615385,0.0289855072463768,0.00557620817843866
219,Marinomonas algicola,0.002,0.0153256704980843,0,0,0,0.00462962962962963,0.0128205128205128,0.0105263157894737,0.00434153400868307,0,0,0.00185873605947955
220,Nocardia farcinica,0.01,0.00383141762452107,0,0,0,0,0,0.0105263157894737,0.00144717800289436,0,0.0072463768115942,0
221,Acinetobacter sp. MYb10,0.008,0.00766283524904215,0,0,0,0.00462962962962963,0.00641025641025641,0,0.00578871201157742,0,0.0072463768115942,0.0111524163568773
222,Acinetobacter baumannii,0.054,0.0344827586206897,0.0078740157480315,0.0769230769230769,0,0.00462962962962963,0.032051282051282,0.115789473684211,0.0318379160636758,0.115384615384615,0.0434782608695652,0.00557620817843866
223,Acinetobacter calcoaceticus,0.686,0.869731800766284,0.84251968503937,0.58974358974359,0.923076923076923,0.717592592592593,0.884615384615385,0.673684210526316,0.688856729377713,0.769230769230769,0.876811594202899,0.886617100371747
224,Truepera radiovictrix,0.02,0.00766283524904215,0,0.0256410256410256,0,0.00925925925925926,0.00641025641025641,0,0.00723589001447178,0.0384615384615385,0.0072463768115942,0.00371747211895911
225,Simplicispira suum,0.004,0.0153256704980843,0.015748031496063,0,0.0192307692307692,0.00925925925925926,0.0192307692307692,0,0.0101302460202605,0,0,0.00929368029739777
226,Moraxella bovis,0.004,0,0,0,0,0,0.00641025641025641,0.0105263157894737,0,0,0,0.00185873605947955
227,Moraxella nonliquefaciens,0.002,0,0,0,0.00961538461538462,0,0.00641025641025641,0.0210526315789474,0.00434153400868307,0.0384615384615385,0.0144927536231884,0.00371747211895911
228,Moraxella catarrhalis,0.008,0.0191570881226054,0,0,0,0,0.00641025641025641,0,0.00289435600578871,0.0384615384615385,0.0217391304347826,0.00185873605947955
229,Synechococcus sp. CBW1107,0.004,0.00383141762452107,0.0078740157480315,0,0,0.00462962962962963,0,0,0.0101302460202605,0,0,0
230,Brachybacterium ginsengisoli,0.01,0.0153256704980843,0.0078740157480315,0,0.0192307692307692,0.00462962962962963,0.0256410256410256,0.0210526315789474,0.00868306801736614,0,0.036231884057971,0.0111524163568773
231,Pontivivens ytuae,0.004,0.00766283524904215,0.015748031496063,0,0,0.00462962962962963,0,0,0.00723589001447178,0,0,0.00557620817843866
232,Pseudomonas sp. MYb193,0.004,0,0,0,0,0,0,0,0.00144717800289436,0,0,0.00185873605947955
233,Tardibacter chloracetimidivorans,0.004,0,0,0,0,0,0,0,0,0,0,0.00185873605947955
234,Neisseria meningitidis,0.012,0.0114942528735632,0.0078740157480315,0,0,0,0,0.0421052631578947,0.0101302460202605,0,0.0144927536231884,0.00371747211895911
235,Neisseria mucosa,0.008,0.0114942528735632,0.0078740157480315,0,0.00961538461538462,0.00462962962962963,0.0128205128205128,0,0.00289435600578871,0,0.0144927536231884,0
236,Neisseria sicca,0.002,0.0191570881226054,0,0,0.0192307692307692,0.00925925925925926,0,0.0210526315789474,0.00578871201157742,0,0,0
237,Staphylospora marina,0.006,0.00766283524904215,0,0,0,0.00462962962962963,0,0,0.00144717800289436,0,0.0144927536231884,0
238,Neisseria animalis,0.018,0.00766283524904215,0,0,0,0,0,0.0210526315789474,0.00434153400868307,0,0.0072463768115942,0
239,Neisseria canis,0.002,0.00383141762452107,0.0078740157480315,0,0,0,0,0,0,0,0,0
240,Suicoccus acidiformans,0.006,0,0,0,0,0,0,0,0,0,0.0072463768115942,0
241,Neisseria elongata,0.002,0.0191570881226054,0.0078740157480315,0,0.00961538461538462,0.0231481481481481,0.0192307692307692,0.0105263157894737,0.00434153400868307,0,0.0072463768115942,0.00185873605947955
242,Stenotrophomonas sp. 364,0.002,0.00383141762452107,0,0,0,0.00462962962962963,0,0.0105263157894737,0,0,0,0
243,Hydrogenophaga sp. YM1,0.038,0.0421455938697318,0.0393700787401575,0.0256410256410256,0.0192307692307692,0.0462962962962963,0.032051282051282,0.0526315789473684,0.0231548480463097,0,0.036231884057971,0.0297397769516729
244,Sphingosinicella sp. BN140058,0.008,0.0114942528735632,0.0078740157480315,0,0.00961538461538462,0.00462962962962963,0.0128205128205128,0,0.0115774240231548,0,0.0144927536231884,0.00371747211895911
245,Paludibacterium sp. B53371,0.016,0.00766283524904215,0.0078740157480315,0,0.0192307692307692,0.00462962962962963,0.0128205128205128,0,0.0101302460202605,0,0.0217391304347826,0.00743494423791822
246,Kingella oralis,0.006,0.00383141762452107,0,0,0.00961538461538462,0.0138888888888889,0.00641025641025641,0.0105263157894737,0.00144717800289436,0,0.0072463768115942,0.00557620817843866
247,Kingella denitrificans,0.004,0.00383141762452107,0.015748031496063,0,0,0,0,0.0105263157894737,0.00289435600578871,0,0,0
248,Kingella kingae,0.004,0.00766283524904215,0,0,0.00961538461538462,0.00462962962962963,0,0,0,0,0,0.00185873605947955
249,Kaistella antarctica,0.072,0.0421455938697318,0.015748031496063,0,0.00961538461538462,0.00925925925925926,0.0256410256410256,0.0315789473684211,0.0173661360347323,0,0.0289855072463768,0.0204460966542751
250,Prevotella sp. Rep29,0.006,0.00383141762452107,0,0,0,0,0,0.0315789473684211,0.00434153400868307,0,0,0.00371747211895911
251,Alcaligenes faecalis,0.476,0.413793103448276,0.401574803149606,0.435897435897436,0.528846153846154,0.486111111111111,0.435897435897436,0.442105263157895,0.410998552821997,0.461538461538462,0.210144927536232,0.408921933085502
252,Pseudonocardia broussonetiae,0.026,0.0191570881226054,0,0.0256410256410256,0,0.0185185185185185,0.0448717948717949,0.0105263157894737,0.0246020260492041,0,0.0289855072463768,0.0148698884758364
253,Rathayibacter tanaceti,0.008,0.0191570881226054,0.031496062992126,0,0,0.00925925925925926,0.00641025641025641,0.0105263157894737,0.00289435600578871,0,0,0.00743494423791822
254,Bordetella bronchiseptica,0.006,0.0191570881226054,0.015748031496063,0,0,0.00925925925925926,0.0128205128205128,0.0105263157894737,0.00868306801736614,0.0769230769230769,0,0.00185873605947955
255,Halomonas socia,0.014,0.00766283524904215,0.015748031496063,0,0.0192307692307692,0.00925925925925926,0.0192307692307692,0.0210526315789474,0.00868306801736614,0,0.0289855072463768,0.00743494423791822
256,Peterkaempfera bronchialis,0.008,0.00383141762452107,0.0078740157480315,0.0256410256410256,0,0,0,0.0105263157894737,0.00434153400868307,0,0.0072463768115942,0.00371747211895911
257,Corynebacterium kalinowskii,0.006,0.00383141762452107,0,0,0,0,0.00641025641025641,0,0.00144717800289436,0,0,0.00185873605947955
258,Collimonas arenae,0.014,0.0114942528735632,0.015748031496063,0,0,0.00925925925925926,0.0128205128205128,0.0105263157894737,0.0115774240231548,0,0.0434782608695652,0.00557620817843866
259,Sphingomonas psychrotolerans,0.028,0.0459770114942529,0.0236220472440945,0.0256410256410256,0.0480769230769231,0.037037037037037,0.0576923076923077,0.0421052631578947,0.0361794500723589,0.0384615384615385,0.0507246376811594,0.0390334572490706
260,Corynebacterium comes,0.002,0,0.0078740157480315,0,0,0.00462962962962963,0,0,0,0,0,0
261,Corynebacterium occultum,0.004,0.0191570881226054,0.015748031496063,0,0.00961538461538462,0,0.0192307692307692,0.0105263157894737,0.0231548480463097,0,0.0072463768115942,0.00929368029739777
262,Micromonospora sp. WMMC415,0.006,0.0229885057471264,0.0236220472440945,0,0.00961538461538462,0.00925925925925926,0.0256410256410256,0.0210526315789474,0.00723589001447178,0,0.0289855072463768,0.00557620817843866
263,Alistipes communis,0.036,0.0229885057471264,0,0,0.00961538461538462,0.00462962962962963,0,0.0421052631578947,0.00578871201157742,0.0384615384615385,0,0.00929368029739777
264,Alistipes dispar,0.006,0.00383141762452107,0,0,0,0,0.00641025641025641,0.0210526315789474,0.00144717800289436,0,0.0072463768115942,0.00371747211895911
265,Zymomonas mobilis,0.002,0.00383141762452107,0,0,0,0.00462962962962963,0.0128205128205128,0,0.00144717800289436,0,0,0.00557620817843866
266,Citrobacter freundii,0.01,0.00766283524904215,0.015748031496063,0,0,0.00462962962962963,0,0,0.00578871201157742,0.0384615384615385,0.0072463768115942,0.00371747211895911
267,Turicibacter sp. H121,0.014,0,0,0.0256410256410256,0,0,0.00641025641025641,0.0315789473684211,0.00578871201157742,0,0.0144927536231884,0.00185873605947955
268,Klebsiella aerogenes,0.014,0.00383141762452107,0,0,0.00961538461538462,0.00925925925925926,0.00641025641025641,0,0.00578871201157742,0,0.0217391304347826,0.00371747211895911
269,Streptomyces gilvosporeus,0.02,0.0421455938697318,0.0393700787401575,0,0.00961538461538462,0.00925925925925926,0.0256410256410256,0.0315789473684211,0.00578871201157742,0,0.0144927536231884,0.00929368029739777
270,Saccharothrix sp. 6-C,0.006,0.00766283524904215,0.031496062992126,0.0256410256410256,0.00961538461538462,0.00925925925925926,0.0192307692307692,0.0105263157894737,0.00144717800289436,0,0.0289855072463768,0.0111524163568773
271,Enterobacter cloacae,0.006,0.00766283524904215,0.0078740157480315,0.0256410256410256,0,0.00462962962962963,0.0128205128205128,0.0421052631578947,0.00289435600578871,0,0.0144927536231884,0.00557620817843866
272,Pantoea ananatis,0.012,0.00766283524904215,0.0078740157480315,0,0,0,0,0.0210526315789474,0.00434153400868307,0.0384615384615385,0,0.00371747211895911
273,Barnesiella viscericola,0.004,0.00383141762452107,0,0,0,0.00462962962962963,0,0.0105263157894737,0.00578871201157742,0,0.0072463768115942,0.00743494423791822
274,Georgenia wutianyii,0.002,0,0,0.0256410256410256,0,0,0,0,0,0,0,0
275,Escherichia coli,0.03,0,0,0.0256410256410256,0.0192307692307692,0,0.0128205128205128,0.0526315789473684,0.00434153400868307,0,0.0072463768115942,0.00371747211895911
276,Escherichia fergusonii,0.004,0,0,0,0,0,0.00641025641025641,0,0,0,0,0.00371747211895911
277,Legionella antarctica,0.002,0.00766283524904215,0.0078740157480315,0,0.00961538461538462,0,0.00641025641025641,0.0105263157894737,0.00578871201157742,0.0769230769230769,0.0072463768115942,0.00743494423791822
278,Hafnia alvei,0.018,0.0268199233716475,0.0236220472440945,0.0256410256410256,0.0288461538461538,0.00462962962962963,0.0384615384615385,0.0105263157894737,0.0101302460202605,0.0384615384615385,0.0144927536231884,0.00929368029739777
279,Klebsiella oxytoca,0.008,0,0.0078740157480315,0.0256410256410256,0,0,0.0192307692307692,0,0,0,0.0144927536231884,0.00185873605947955
