"","Term","Overlap","P.value","Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"163","peptide cross-linking (GO:0018149)","2/31",0.0104724512850622,0.080969928228408,13.9838142153413,63.7523090878691,"ANXA1;PI3"
"164","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)","2/31",0.0104724512850622,0.080969928228408,13.9838142153413,63.7523090878691,"SMAD3;ITGA3"
"165","positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)","4/171",0.0107139183690741,0.0823348393453691,4.92340319361277,22.3335986815041,"GJA1;LGALS1;FLNA;GAPDH"
"166","neutrophil activation involved in immune response (GO:0002283)","7/485",0.0109245137721171,0.0833670305700842,3.05830746389526,13.8135981418683,"CFD;SERPINA3;SERPINB1;CD59;CD47;B2M;SERPINB6"
"167","regulation of endothelial cell proliferation (GO:0001936)","3/92",0.0110454740818408,0.0833670305700842,6.88439708096838,31.0192655790006,"CAV2;CAV1;VEGFA"
"168","regulation of lipid metabolic process (GO:0019216)","3/92",0.0110454740818408,0.0833670305700842,6.88439708096838,31.0192655790006,"SERPINA3;SQLE;CAV1"
"169","endodermal cell differentiation (GO:0035987)","2/32",0.0111345221222249,0.0835418582898293,13.5170068027211,60.795507674817,"LAMB3;COL7A1"
"170","neutrophil mediated immunity (GO:0002446)","7/488",0.0112731287351143,0.0840842778595585,3.03876332908591,13.6298665732381,"CFD;SERPINA3;SERPINB1;CD59;CD47;B2M;SERPINB6"
"171","antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)","2/33",0.0118145960439168,0.0856051873353512,13.0803159973667,58.0559303610333,"HLA-A;B2M"
"172","negative regulation of smooth muscle cell proliferation (GO:0048662)","2/33",0.0118145960439168,0.0856051873353512,13.0803159973667,58.0559303610333,"IGFBP3;SOD2"
"173","positive regulation of ATP metabolic process (GO:1903580)","2/33",0.0118145960439168,0.0856051873353512,13.0803159973667,58.0559303610333,"TMSB4X;ENO1"
"174","positive regulation of cytokine production involved in immune response (GO:0002720)","2/33",0.0118145960439168,0.0856051873353512,13.0803159973667,58.0559303610333,"HLA-A;B2M"
"175","vasculogenesis (GO:0001570)","2/33",0.0118145960439168,0.0856051873353512,13.0803159973667,58.0559303610333,"CAV1;VEGFA"
"176","negative regulation of programmed cell death (GO:0043069)","6/381",0.0122322584200294,0.0881278617988483,3.32340425531915,14.6352044775397,"ANXA1;TCIM;ANXA5;FLNA;ANGPTL4;VEGFA"
"177","positive regulation of calcium ion transport into cytosol (GO:0010524)","2/34",0.0125124802245356,0.0891338478916354,12.6709183673469,55.5116572102178,"CXCL10;CAV1"
"178","response to steroid hormone (GO:0048545)","2/34",0.0125124802245356,0.0891338478916354,12.6709183673469,55.5116572102178,"CAV1;TFPI"
"179","positive regulation of cold-induced thermogenesis (GO:0120162)","3/97",0.0127385466637258,0.0902373026234879,6.51656064926519,28.4325537727779,"GJA1;CAV1;VEGFA"
"180","bicarbonate transport (GO:0015701)","2/35",0.0132279832722483,0.0916561901049776,12.2863327149041,53.1435584472206,"CA2;SLC26A6"
"181","cellular response to hydrogen peroxide (GO:0070301)","2/35",0.0132279832722483,0.0916561901049776,12.2863327149041,53.1435584472206,"ANXA1;CYP1B1"
"182","respiratory system development (GO:0060541)","2/35",0.0132279832722483,0.0916561901049776,12.2863327149041,53.1435584472206,"ITGA3;VEGFA"
"183","lung development (GO:0030324)","2/35",0.0132279832722483,0.0916561901049776,12.2863327149041,53.1435584472206,"ITGA3;VEGFA"
"184","cell-matrix adhesion (GO:0007160)","3/100",0.0138217578324638,0.0936637064542651,6.31406100542034,27.0337233788467,"BCAM;ITGA3;MSLN"
"185","regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)","3/100",0.0138217578324638,0.0936637064542651,6.31406100542034,27.0337233788467,"SMAD3;ITGA3;CAV1"
"186","endoderm formation (GO:0001706)","2/36",0.0139609152364796,0.0936637064542651,11.9243697478992,50.9348693298221,"LAMB3;COL7A1"
"187","regulation of protein import into nucleus (GO:0042306)","2/36",0.0139609152364796,0.0936637064542651,11.9243697478992,50.9348693298221,"SMAD3;FLNA"
"188","positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)","2/36",0.0139609152364796,0.0936637064542651,11.9243697478992,50.9348693298221,"FLNA;S100A10"
"189","positive regulation of T cell mediated immunity (GO:0002711)","2/36",0.0139609152364796,0.0936637064542651,11.9243697478992,50.9348693298221,"HLA-A;B2M"
"190","positive regulation of programmed cell death (GO:0043068)","5/286",0.0144465537258397,0.0951717299048886,3.67465817568833,15.5706268439148,"TNFRSF12A;GADD45A;IGFBP3;CYP1B1;PHLDA1"
"191","intrinsic apoptotic signaling pathway (GO:0097193)","3/102",0.0145721785315227,0.0951717299048886,6.18587941268354,26.1578642224501,"ERO1A;CYP1B1;CRIP1"
"192","negative regulation of endothelial cell proliferation (GO:0001937)","2/37",0.0147110875878219,0.0951717299048886,11.5830903790087,48.8708399253876,"CAV2;CAV1"
"193","regulation of intracellular pH (GO:0051453)","2/37",0.0147110875878219,0.0951717299048886,11.5830903790087,48.8708399253876,"CA2;SLC26A6"
"194","regulation of p38MAPK cascade (GO:1900744)","2/37",0.0147110875878219,0.0951717299048886,11.5830903790087,48.8708399253876,"GADD45A;VEGFA"
"195","regulation of vascular associated smooth muscle cell proliferation (GO:1904705)","2/37",0.0147110875878219,0.0951717299048886,11.5830903790087,48.8708399253876,"GJA1;SOD2"
"196","skeletal muscle tissue development (GO:0007519)","2/37",0.0147110875878219,0.0951717299048886,11.5830903790087,48.8708399253876,"CAV2;CAV1"
"197","regulation of cell communication (GO:0010646)","2/38",0.0154783132235365,0.0996269094794127,11.2607709750567,46.9384448645158,"ANXA1;IGFBP7"
"198","regulation of viral entry into host cell (GO:0046596)","2/39",0.0162624064321538,0.10414510785844,10.9558742415885,45.1261415257865,"IFITM3;LGALS1"
"199","regulation of programmed cell death (GO:0043067)","4/194",0.0163486758430931,0.10417146215599,4.32236842105263,17.7805309285024,"CXCL10;LGALS1;IGFBP3;NDRG1"
"200","negative regulation of blood coagulation (GO:0030195)","2/40",0.0170631829128301,0.107642367828202,10.6670247046187,43.4236674606069,"THBD;TFPI"
"201","positive regulation of wound healing (GO:0090303)","2/40",0.0170631829128301,0.107642367828202,10.6670247046187,43.4236674606069,"ANXA1;CLDN1"
"202","negative regulation of cell-cell adhesion (GO:0022408)","2/41",0.0178804597481127,0.111139328238269,10.3929879644165,41.8218699251635,"JAG1;VEGFA"
"203","epithelial cell migration (GO:0010631)","2/41",0.0178804597481127,0.111139328238269,10.3929879644165,41.8218699251635,"S100A2;CYP1B1"
"204","keratinocyte differentiation (GO:0030216)","2/41",0.0178804597481127,0.111139328238269,10.3929879644165,41.8218699251635,"ANXA1;JAG1"
"205","negative regulation of protein catabolic process (GO:0042177)","2/42",0.0187140554000923,0.114634890083657,10.1326530612245,40.3125617234172,"FLNA;TIMP1"
"206","positive regulation of epithelial to mesenchymal transition (GO:0010718)","2/42",0.0187140554000923,0.114634890083657,10.1326530612245,40.3125617234172,"JAG1;SMAD3"
"207","monocyte chemotaxis (GO:0002548)","2/42",0.0187140554000923,0.114634890083657,10.1326530612245,40.3125617234172,"ANXA1;CCL20"
"208","positive regulation of metabolic process (GO:0009893)","3/113",0.0191074760635156,0.116482113694893,5.56419868791003,22.0212934005866,"GJA1;CAV1;VEGFA"
"209","regulation of cell-cell adhesion (GO:0022407)","2/43",0.0195637897091909,0.118693231345713,9.88501742160279,38.888398778374,"JAG1;CD47"
"210","positive regulation of apoptotic process (GO:0043065)","5/310",0.0197539144630945,0.119276016853352,3.38136324417601,13.2698341107067,"TNFRSF12A;GADD45A;IGFBP3;CYP1B1;PHLDA1"
"211","lymphocyte chemotaxis (GO:0048247)","2/44",0.0204294838615153,0.121617772471368,9.6491739552964,37.5427757402553,"CXCL10;CCL20"
"212","positive regulation of receptor-mediated endocytosis (GO:0048260)","2/44",0.0204294838615153,0.121617772471368,9.6491739552964,37.5427757402553,"B2M;VEGFA"
"213","positive regulation of stress fiber assembly (GO:0051496)","2/44",0.0204294838615153,0.121617772471368,9.6491739552964,37.5427757402553,"CD47;S100A10"
"214","regulation of receptor signaling pathway via JAK-STAT (GO:0046425)","2/45",0.0213109604144822,0.122130250641231,9.42429995253915,36.2697365803843,"CAV1;CYP1B1"
"215","positive regulation of chemotaxis (GO:0050921)","2/45",0.0213109604144822,0.122130250641231,9.42429995253915,36.2697365803843,"TMSB4X;VEGFA"
"216","positive regulation of nucleocytoplasmic transport (GO:0046824)","2/46",0.0222080432575084,0.122130250641231,9.20964749536178,35.0638977870873,"SMAD3;FLNA"
"217","positive regulation of organelle assembly (GO:1902117)","2/46",0.0222080432575084,0.122130250641231,9.20964749536178,35.0638977870873,"SDC4;FSCN1"
"218","vesicle organization (GO:0016050)","2/46",0.0222080432575084,0.122130250641231,9.20964749536178,35.0638977870873,"CAV2;CAV1"
"219","epithelium development (GO:0060429)","3/122",0.0233355709159096,0.122130250641231,5.14103785844235,19.3188709097413,"PGK1;RHCG;VEGFA"
"220","cellular response to interleukin-12 (GO:0071349)","2/48",0.0240483300532172,0.122130250641231,8.80834072759539,32.8347611919466,"CD47;SOD2"
"221","pulmonary artery morphogenesis (GO:0061156)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"JAG1"
"222","alpha-beta T cell differentiation (GO:0046632)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"ANXA1"
"223","amine transport (GO:0015837)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"RHCG"
"224","regulation of adherens junction organization (GO:1903391)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"VEGFA"
"225","negative regulation of gonadotropin secretion (GO:0032277)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"GJA1"
"226","carbon dioxide transport (GO:0015670)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"CA2"
"227","negative regulation of metallopeptidase activity (GO:1905049)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"TIMP1"
"228","caveolin-mediated endocytosis (GO:0072584)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"CAV1"
"229","negative regulation of pinocytosis (GO:0048550)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"CAV1"
"230","regulation of endothelial tube morphogenesis (GO:1901509)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"CXCL10"
"231","cellular response to antibiotic (GO:0071236)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"CRIP1"
"232","negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903026)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"TMSB4X"
"233","regulation of Fc-gamma receptor signaling pathway involved in phagocytosis (GO:1905449)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"CD47"
"234","cellular response to nicotine (GO:0071316)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"B2M"
"235","negative regulation of transcription by RNA polymerase I (GO:0016479)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"FLNA"
"236","regulation of inward rectifier potassium channel activity (GO:1901979)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"CAV1"
"237","coronary artery morphogenesis (GO:0060982)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"VEGFA"
"238","regulation of microvillus assembly (GO:0032534)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"FSCN1"
"239","peptidyl-cysteine S-nitrosylation (GO:0018119)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"GAPDH"
"240","regulation of protein kinase C activity (GO:1900019)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"TCIM"
"241","positive regulation of axon extension involved in axon guidance (GO:0048842)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"VEGFA"
"242","regulation of retinal ganglion cell axon guidance (GO:0090259)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"VEGFA"
"243","establishment of monopolar cell polarity (GO:0061162)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"FSCN1"
"244","positive regulation of dendritic cell differentiation (GO:2001200)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"LGALS1"
"245","positive regulation of dopamine receptor signaling pathway (GO:0060161)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"CAV2"
"246","positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway (GO:0038033)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"VEGFA"
"247","positive regulation of endothelial cell-matrix adhesion via fibronectin (GO:1904906)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"RRAS"
"248","response to fructose (GO:0009750)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"SLC26A6"
"249","positive regulation of mast cell chemotaxis (GO:0060754)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"VEGFA"
"250","positive regulation of prostaglandin biosynthetic process (GO:0031394)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"ANXA1"
"251","positive regulation of protein kinase C activity (GO:1900020)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"TCIM"
"252","positive regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061419)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"VEGFA"
"253","tryptophan catabolic process to kynurenine (GO:0019441)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"IDO1"
"254","positive regulation of vascular associated smooth muscle cell apoptotic process (GO:1905461)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"SOD2"
"255","vascular endothelial growth factor receptor-2 signaling pathway (GO:0036324)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"VEGFA"
"256","monocyte extravasation (GO:0035696)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"CD47"
"257","protein localization to membrane raft (GO:1903044)","1/5",0.0247535287182936,0.122130250641231,50.2424242424242,185.836036973753,"CAV1"
"258","response to hydrogen peroxide (GO:0042542)","2/49",0.0249911884332231,0.12282491059429,8.62049500651324,31.8030058521021,"ANXA1;CYP1B1"
"259","negative regulation of cell growth (GO:0030308)","3/126",0.0253646928571546,0.124179268505297,4.97284385214986,18.2722031134334,"GJA1;SMAD3;ENO1"
"260","positive regulation of cell morphogenesis involved in differentiation (GO:0010770)","2/50",0.0259489619459531,0.126551091336417,8.44047619047619,30.8214426622313,"FLNA;S100A10"
"261","regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)","4/224",0.026082707250558,0.126715987715355,3.72727272727273,13.5914356735776,"GJA1;LGALS1;FLNA;GAPDH"
"262","positive regulation of actin filament bundle assembly (GO:0032233)","2/51",0.0269214810715392,0.126742110104712,8.26780508121616,29.8867161104048,"CD47;S100A10"
"263","regulation of substrate adhesion-dependent cell spreading (GO:1900024)","2/51",0.0269214810715392,0.126742110104712,8.26780508121616,29.8867161104048,"FLNA;S100A10"
"264","regulation of response to external stimulus (GO:0032101)","3/130",0.0274860097045577,0.126742110104712,4.81524474389155,17.3063658813262,"ANXA1;CAV1;TMSB4X"
"265","response to peptide hormone (GO:0043434)","2/52",0.0279085775805054,0.126742110104712,8.10204081632653,28.9957554144004,"ANXA1;CAV1"
"266","signal transduction in response to DNA damage (GO:0042770)","2/52",0.0279085775805054,0.126742110104712,8.10204081632653,28.9957554144004,"GADD45A;NDRG1"
"267","protein homotetramerization (GO:0051289)","2/52",0.0279085775805054,0.126742110104712,8.10204081632653,28.9957554144004,"SOD2;B2M"
"268","inflammatory response (GO:0006954)","4/230",0.0283700344985936,0.126742110104712,3.62721238938053,12.9216605404422,"CXCL10;SERPINA3;ANXA1;CCL20"
"269","apoptotic process (GO:0006915)","4/231",0.0287625330650177,0.126742110104712,3.61104992657856,12.8144666984696,"EGLN3;GADD45A;GAPDH;IER3"
"270","epidermal cell differentiation (GO:0009913)","2/53",0.0289100845392209,0.126742110104712,7.94277711084434,28.1457453742055,"ANXA1;JAG1"
"271","defense response to virus (GO:0051607)","3/133",0.0291373737153464,0.126742110104712,4.70340999206979,16.6300047845661,"IFITM3;CXCL10;FLNA"
"272","post-translational protein modification (GO:0043687)","5/345",0.0295687662044848,0.126742110104712,3.02786377708978,10.6612193925861,"LGALS1;IGFBP3;IGFBP7;TIMP1;MSLN"
"273","negative regulation of cellular response to hypoxia (GO:1900038)","1/6",0.0296309633944118,0.126742110104712,40.1919191919192,141.432767389918,"ENO1"
"274","negative regulation of cytosolic calcium ion concentration (GO:0051481)","1/6",0.0296309633944118,0.126742110104712,40.1919191919192,141.432767389918,"SMAD3"
"275","negative regulation of lipoprotein lipase activity (GO:0051005)","1/6",0.0296309633944118,0.126742110104712,40.1919191919192,141.432767389918,"ANGPTL4"
"276","regulation of endothelial cell-matrix adhesion via fibronectin (GO:1904904)","1/6",0.0296309633944118,0.126742110104712,40.1919191919192,141.432767389918,"RRAS"
"277","regulation of extracellular exosome assembly (GO:1903551)","1/6",0.0296309633944118,0.126742110104712,40.1919191919192,141.432767389918,"SDC4"
"278","cellular response to iron ion (GO:0071281)","1/6",0.0296309633944118,0.126742110104712,40.1919191919192,141.432767389918,"B2M"
"279","regulation of keratinocyte apoptotic process (GO:1902172)","1/6",0.0296309633944118,0.126742110104712,40.1919191919192,141.432767389918,"SERPINB13"
